id,name,description,latitude,longitude,category,address,image_url,created_at,updated_at
a97cb271-62b5-4b4e-a231-826e5f771f05,Terra Indígena Paranapuã,"A Terra Indígena Paranapuã, localizada em São Vicente, é uma das dezenas de comunidades do povo Guarani Mbya no estado de São Paulo e uma das centenas no cone sul do continente americano. O nome ""Paranapuã"" significa ""lugar do mar redondo"" ou ""enseada"", refletindo a conexão da aldeia com o ambiente natural e seus múltiplos seres, especialmente o oceano. Essa aldeia, assim como qualquer território indígena, constitui o espaço fundamental onde se realizam as práticas, os conhecimentos e os rituais de cada povo originário. Como local de resistência e de conscientização sobre a presença e os direitos dos povos indígenas na região, a Aldeia Paranapuã promove atividades educativas e culturais, abrindo suas portas para visitantes interessados em aprender mais sobre a história e o modo de vida dos indígenas. No entanto, a aldeia enfrenta sérias dificuldades devido à falta de reconhecimento territorial pelo Estado brasileiro. Situada dentro do Parque Estadual Xixová-Japuí, a aldeia não possui direitos específicos sobre o uso da terra, o que limita atividades tradicionais, como a agricultura de subsistência e a prática de seus costumes. A regulamentação ambiental do parque proíbe até mesmo a criação de hortas, essenciais para a sobrevivência da comunidade. As pessoas da aldeia participam de manifestações políticas defendendo o direito ao território e ao seu modo de viver, contando com aliados de outras aldeias e povos.",-23.98334790,-46.38269720,comunidades,,https://hericmr.github.io//cartografiasocial/fotos/paranapua.jpg,2025-08-01 12:45:20.364126+00,2025-08-01 12:45:20.364126+00
abe509b1-a366-4102-a573-c47e7d919810,Bolsa Oficial de Café,"Edifício histórico construído em 1922, sede da antiga Bolsa Oficial de Café. Arquitetura eclética com influências neoclássicas e art déco.",-23.93252415,-46.33015802,histórico,"Rua XV de Novembro, 95, Centro, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753184266557-vwjub6.jpeg,2025-07-22 11:28:21.362614+00,2025-07-22 11:28:21.362614+00
b20cfc27-d0ea-4cb4-a365-e4161492dfdf,Ilha Urubuqueçaba,"Pequena ilha rochosa localizada próxima à praia do José Menino, em Santos, a cerca de 270 metros da areia. A Ilha Urubuqueçaba é envolta em lendas indígenas e histórias locais, sendo um dos símbolos mais misteriosos da cidade. Seu nome, de origem tupi, significa ""lugar onde se ajunta urubu"". Nos períodos de maré baixa, é possível alcançá-la a pé por um banco de areia, tornando-se uma experiência única para visitantes. A ilha abriga vegetação nativa e formações rochosas, além de ser ponto de observação da fauna marinha e aves. É considerada uma Área de Proteção Ambiental e possui acesso restrito para garantir a preservação do ecossistema.",-23.97402133,-46.35270774,Ilha,"Em frente à Praia do José Menino, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753725981319-l5ethh.jpeg,2025-07-28 17:56:24.058963+00,2025-07-28 17:56:24.058963+00
b7bea948-49a3-490f-b747-9026d447085a,Pinacoteca Benedicto Calixto,"A Pinacoteca Benedicto Calixto é um importante centro cultural em Santos, localizado no bairro Boqueirão. O espaço abriga exposições de arte, eventos culturais e atividades educativas, sendo um ponto de referência para os amantes da arte.",-23.97326090,-46.32220720,lazer,,https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1754398264025-2iolgh.jpg,2025-08-01 12:45:23.385709+00,2025-08-01 12:45:23.385709+00
bdff5f19-447a-464e-a94a-9ca8893dfe75,Teatro Coliseu,"Teatro histórico inaugurado em 1924, um dos mais importantes da cidade. Arquitetura neoclássica com capacidade para 1.200 espectadores.",-23.93641467,-46.32442653,cultura,"Rua Amador Bueno, 237, Centro, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753188925466-vm2kfk.jpg,2025-07-22 11:28:21.362614+00,2025-07-22 11:28:21.362614+00
bef004ba-b704-4213-9d9e-632d6cea9402,Quilombo do Jabaquara,"Constituído em 1880 por libertos, fugitivos da escravidão e militantes abolicionistas, o Quilombo do Jabaquara chegou a abrigar até 20 mil pessoas. Foi um importante reduto da resistência negra em Santos. Em 2005, uma placa foi instalada na entrada simbólica do quilombo para homenagear sua história.",-23.94263900,-46.34686100,histórico,"Rua Prof. Celso da Cunha Alves, 94, Jabaquara, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753190426877-qj6oh6.jpg,2025-07-22 13:18:33.848569+00,2025-07-22 13:18:33.848569+00
c4ef54b1-5a77-4606-b17a-318f2142c55b,Ilha Diana,"Ilha localizada no estuário do rio Diana, na Área Continental de Santos. Um reduto caiçara ainda ativo, com cerca de 56 famílias vivendo da pesca artesanal, construções sobre palafitas e forte tradição comunitária. O acesso é feito apenas por barco, incluindo visitas guiadas que percorrem mangues e canais, com almoço típico e interação com a cultura local. A travessia dura cerca de 15–20 minutos a partir do centro de Santos.",-23.91554014,-46.30828232,Cultura / Natureza / Comunitário,"Estuário do rio Diana (Área Continental), Santos – SP (acesso por barco)",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753726461235-c12dvc.JPG,2025-07-28 18:04:10.345318+00,2025-07-28 18:04:10.345318+00
c4fe56ca-f5c1-464a-b2a0-370e25a5f4cc,Estádio Urbano Caldeira - Vila Belmiro,"Este espaço muito conhecido teve sua inauguração em 12 de outubro de 1916, ainda quando a Vila Belmiro que conhecemos hoje se chamava Vila Operária. Sobre esses nomes, o próprio estádio em sua formação era chamado de outra forma: **Campo do Santos** (ou também **Praça de Esportes do Santos**). Somente em 1933, após o falecimento de Urbano Caldeira, o campo passou a se chamar oficialmente **Estádio Urbano Caldeira**. Mas o time, como já se sabe, é anterior a esse período, então a questão é: **Como faziam para treinar?** Os treinamentos aconteciam em um antigo campo de treinamento (que hoje é o **Centro de Treinamento Rei Pelé**), localizado no bairro Macuco, perto da Santa Casa de Saúde. Esse campo ainda existe, mas, na época, não oferecia acomodações necessárias para o time.",-23.95112760,-46.33922250,lazer,,https://hericmr.github.io//cartografiasocial/fotos/vila.jpeg,2025-08-01 12:45:19.284868+00,2025-08-01 12:45:19.284868+00
c543511b-0c5e-4ecf-8282-ddd157f3a759,Praça da Biquinha de Anchieta,"Fonte construída em 1533 e principal ponto de abastecimento de água da vila colonial, ligada às catequeses de Anchieta aos indígenas. Atualmente abriga feiras de doces, eventos culturais e celebrações históricas, sendo importante memória comunitária.‎",-23.97100728,-46.38625950,Histórico / Fonte,"Praça 22 de Janeiro, São Vicente - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753800595746-46xcft.jpg,2025-07-29 13:58:49.865407+00,2025-07-29 13:58:49.865407+00
c57cda23-8fb8-4b96-9409-9de7cb07ba22,Praça Palmares,"Entre o Canal 4 e a Avenida Afonso Pena existe uma extensa área de 10 mil m², onde localiza-se a Praça Palmares, a única do município situada em quatro bairros. Os habitantes do quadrante de números 1 ao 11 moram no Estuário. Seus vizinhos, do 12 ao 16, no Boqueirão. Os imóveis do 18 ao 26 ficam no Embaré, e do 27 ao 30, no Macuco. A Praça Palmares recebeu este nome em homenagem à Zumbi dos Palmares. No local acontece a tradicional cerimônia que recorda a morte do herói de Palmares e marca o Dia da Consciência Negra. Busto de Zumbi dos Palmares Há muitas histórias em torno da figura de Zumbi dos Palmares. A palavra “nzumbi” vem do termo quimbundo e tem vários significados, entre as quais, “alma”, “fantasma”, “duende"", “deus”. Remetendo a um plano mais espiritual e coletivo. Zumbi nasceu em 1655, já no Quilombo dos Palmares. Foi capturado ainda criança e entregue como escravo a religiosos, que se sucederam na criação do garoto, até chegar ao padre Antônio Melo. O garoto foi batizado com nome cristão – Francisco – e, ainda criança, aprendeu a falar e a escrever na língua portuguesa e em latim. Mas essa identidade mudaria tão logo. Franscisco fugiu e retornou ao quilombo onde nascera, passando a ter contato direto com a realidade do escravismo – o que o deixa indignado e o leva à luta em defesa de seus iguais. De volta ao então Mocambo Palmares, Zumbi se aperfeiçoou na luta da capoeira e no uso de arcos, flechas, lanças e artimanhas com fogo, táticas que o habilitaram a comandar o efetivo militar dos palmarinos. Após a morte de seu tio, Ganga Zumba, Zumbi assumiu a liderança de Palmares, que reunia cerca de 16 quilombos, nas regiões localizadas entre o norte de Alagoas e o sul de Pernambuco. Um ano após a destruição de Palmares, em 1694, Zumbi é morto por decapitação, no dia 20 de novembro, na Serra da Barriga. Se o umzimba (corpo físico) de Zumbi dos Palmares se foi, seu isithunzi (legado, força, espírito ancestral) permanece no mundo, orientando e conduzindo os atos dos seus. Pista de Skate Inaugurada na gestão da Prefeita Telma de Souza (1989-1992), o espaço é o maior voltado para a prática do Skate no município de Santos. A Praça conta com rampas e uma pista para manobras. A Praça costuma ter movimentação intensa de skatistas e jovens que passam parte do dia no espaço. Para além das celebrações do dia da Consciência Negra, há pouco uso e apropriação da Praça Palmares por parte dos coletivos e movimentos sociais. O espaço que carrega forte simbologia em seu nome poderia cumprir um papel de memória das lutas, de forma a integrar os bairros e a população de seu entorno.",-23.96139682,-46.31582655,lazer,,https://kbekziboncpvjqffmhlx.supabase.co/storage/v1/object/public/media/locations/0pgxs47c2ls.png,2025-08-01 12:45:25.349741+00,2025-08-01 12:45:25.349741+00
c706e2f6-dd3d-4856-bda4-67d11dde2e8c,Basílica de Santo Antônio do Embaré,"A Basílica Menor de Santo Antônio do Embaré ou Basílica de Santo Antônio do Embaré, inaugurada em 1945, localiza-se na cidade de Santos, estado de São Paulo e foi projetada e construída no estilo da arquitetura neogótica. ",-23.97415291,-46.31999232,igreja,"Av. Bartolomeu de Gusmão, 32, Embaré, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753184200602-co9u02.jpg,2025-07-22 11:28:21.362614+00,2025-07-22 11:28:21.362614+00
c74957b3-cfd5-4842-9281-016ab44befa9,Estátua de Iemanjá - Rainha do Mar,"A estátua de Iemanjá, localizada na Praia do José Menino, é um dos símbolos da força e presença afro-brasileira em Santos. Sua instalação na orla da praia foi uma conquista dos movimentos negros da região, após permanecer guardada no Teatro Municipal de Santos por vários anos.",-23.98511110,-46.30886110,historico,,/cartografiasocial/fotos/yemanja.png,2025-08-01 12:45:24.463635+00,2025-08-01 12:45:24.463635+00
d1ba77ac-eee1-4efb-870a-8e60bdad676b,Casa da Frontaria Azulejada,"Edifício histórico tombado, construído em meados do século XIX, famoso pela fachada revestida de azulejos portugueses. Funcionava como entreposto comercial, e hoje abriga eventos culturais e exposições promovidas pela Fundação Arquivo e Memória de Santos, mantendo viva a memória arquitetônica da cidade.",-23.93196980,-46.33222500,História / Arquitetura / Cultura,"Rua do Comércio, 92 – Centro Histórico, Santos – SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753726218748-p4nc1e.jpg,2025-07-28 18:04:10.345318+00,2025-07-28 18:04:10.345318+00
d793180a-f048-41df-8afc-d7ae762415c6,Monumento Mães de Maio,"Monumento memorial em homenagem às Mães de Maio — familiares das vítimas dos Crimes de Maio de 2006. Escultura apresenta silhuetas humanas estilizadas, buquês de rosas e rampa de acesso, simbolizando paz e a luta por justiça.",-23.94265363,-46.37178630,memorial,"Av. Jovino de Melo, em frente ao nº 380, Zona Noroeste, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753197484632-kzzx05.jpg,2025-07-22 15:12:20.284+00,2025-07-22 15:12:20.284+00
d98313bb-2727-43df-8471-d5f9766b1353,Teatro Municipal de Santos,"Inaugurado em 1979, projetado por Oswaldo Corrêa Gonçalves, Júlio Katinsky e Abrahão Sanovicz, o Teatro Municipal ocupa cerca de 5.130 m² e integra o Centro de Cultura Patrícia Galvão. Com cerca de 765 lugares, foi concebido para democratizar o acesso às artes cênicas, sem divisão social por níveis de assento. Recebe espetáculos variados e tem relevante atuação cultural na cidade desde os anos 1980.",-23.94469527,-46.33288836,Cultura / Teatro,"Av. Senador Pinheiro Machado, 48, Vila Mathias, Santos – SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753726675138-9y7686.jpg,2025-07-28 18:01:10.531561+00,2025-07-28 18:01:10.531561+00
e1761ce5-7559-4fc2-adda-96dcbd46d87c,Estátua de Iemanjá - Rainha do Mar,"
A estátua de Iemanjá, localizada na Praia do José Menino, é um dos símbolos da força e presença afro-brasileira em Santos. Sua instalação na orla da praia foi uma conquista dos movimentos negros da região, após permanecer guardada no Teatro Municipal de Santos por vários anos.",-23.98519705,-46.30880803,Monumento,Orla da Praia,https://hericmr.github.io/cartografiasocial/fotos/yemanja.png,2025-08-05 11:39:16.432686+00,2025-08-05 11:39:16.432686+00
eb13252f-3e8b-42f0-bb18-8c4be4f77581,O Portuário,"O Monumento ao Trabalhador Portuário, conhecido como 'O Portuário', é uma imponente escultura de 12 metros em homenagem aos trabalhadores do Porto de Santos. Criada por Vito D'Alessio e Juvenal Irene e inaugurada em 1996, a obra retrata um estivador carregando um saco, simbolizando a força e a história do trabalho no porto. Localizado na Praça Silvério de Souza, é um marco histórico e um símbolo da identidade da cidade.",-23.95045290,-46.31796710,,,https://aquiemsantostem.wordpress.com/wp-content/uploads/2013/12/wpid-picsart_1386343806092.jpg,2025-07-26 15:47:08.129676+00,2025-07-26 15:47:08.129676+00
f10ab7a3-d1db-479a-8fc0-5441f5ec1233,CRAS Zona da Orla e Intermediária,"O Centro de Referência de Assistência Social (CRAS) é uma unidade pública que atua como porta de entrada da Assistência Social, oferecendo serviços de proteção básica às famílias e indivíduos em situação de risco social. Na região da Ponta da Praia, em Santos, o CRAS responsável é o da Zona da Orla e Intermediária. Serviços oferecidos incluem: - **Proteção e Atendimento Integral às Famílias (PAIF):** Serviço que visa apoiar as famílias no fortalecimento de seus vínculos e na superação de dificuldades, por meio de atendimentos psicossociais, visitas domiciliares e atividades comunitárias. - **Gerenciamento de Programas de Transferência de Renda:** Atuação em programas como Bolsa Família, Renda Cidadã, Nossa Família, Bolsa Santos, Benefício de Prestação Continuada (BPC) para idosos e pessoas com deficiência, Ação Jovem e Valorização do Jovem. - **Serviço de Convivência e Fortalecimento de Vínculos:** Promoção de oficinas, palestras e grupos de convivência que buscam desenvolver habilidades, promover a integração social e prevenir situações de vulnerabilidade. **Localização e Contato:** - **Endereço:** Praça Visconde de Ouro Preto, 12, Estuário, Santos, SP. - **Telefone:** (13) 3203-2903.",-23.97202420,-46.30137360,assistencia,,https://kbekziboncpvjqffmhlx.supabase.co/storage/v1/object/public/media/locations/7562xaa5gnp.png,2025-08-01 12:45:13.329445+00,2025-08-01 12:45:13.329445+00
f3baec54-922c-4363-9480-b2688432a78b,Policlínica Campo Grande,"Unidade de saúde pública em Santos, SP, oferecendo atendimento médico e serviços de saúde à comunidade.",-23.95506250,-46.34372020,assistencia,,https://kbekziboncpvjqffmhlx.supabase.co/storage/v1/object/public/media/locations/a4t5zamrw6r.png,2025-08-01 12:45:13.553571+00,2025-08-01 12:45:13.553571+00
ffc1c326-b2dc-419e-a315-455ab174d141,Vila Belmiro (Estádio Urbano Caldeira),"Inaugurado em 12 de outubro de 1916 (primeira partida oficial em 22/10/1916 entre Santos e Ypiranga – vitória por 2×1), a “Praça de Esportes do Santos” tornou‑se o Estádio Urbano Caldeira em 24 de março de 1933, em homenagem ao dirigente e ex‑jogador Urbano Caldeira. É um dos estádios mais antigos do Brasil, palco da “Era Pelé” e conhecido como “Alçapão da Vila”. Capacidade atual de cerca de 16 000 a 20 000 torcedores e viveu momentos marcantes do futebol nacional. Abriga o Memorial das Conquistas, Centro de Memória e eventos esportivos e culturais.‎",-23.95129538,-46.33895338,Esportivo / Cultural,"Rua Princesa Isabel, Vila Belmiro, Santos - SP",https://qbdofilxcfnxhaimuilu.supabase.co/storage/v1/object/public/famous-places-images/1753798110219-gl5s23.jpeg,2025-07-29 13:58:49.865407+00,2025-07-29 13:58:49.865407+00
